Data Escala de Tempo 1 GE Simp 4,Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
07/08/2000 00:00:00,7/8/2000,*,*,Hidrelétrica,*,4,37538,89583303
08/08/2000 00:00:00,8/8/2000,*,*,Hidrelétrica,*,4,38963,31249977
09/08/2000 00:00:00,9/8/2000,*,*,Hidrelétrica,*,4,39689,91249975
10/08/2000 00:00:00,10/8/2000,*,*,Hidrelétrica,*,4,39404,32499976
11/08/2000 00:00:00,11/8/2000,*,*,Hidrelétrica,*,4,39184,82916637
12/08/2000 00:00:00,12/8/2000,*,*,Hidrelétrica,*,4,35173,84583303
13/08/2000 00:00:00,13/8/2000,*,*,Hidrelétrica,*,4,30564,44583309
14/08/2000 00:00:00,14/8/2000,*,*,Hidrelétrica,*,4,37546,64583309
15/08/2000 00:00:00,15/8/2000,*,*,Hidrelétrica,*,4,38727,64583308
16/08/2000 00:00:00,16/8/2000,*,*,Hidrelétrica,*,4,39404,21249974
17/08/2000 00:00:00,17/8/2000,*,*,Hidrelétrica,*,4,39207,20416646
18/08/2000 00:00:00,18/8/2000,*,*,Hidrelétrica,*,4,38757,52083306
19/08/2000 00:00:00,19/8/2000,*,*,Hidrelétrica,*,4,34917,7124997
20/08/2000 00:00:00,20/8/2000,*,*,Hidrelétrica,*,4,30893,96666648
21/08/2000 00:00:00,21/8/2000,*,*,Hidrelétrica,*,4,37106,4624997
22/08/2000 00:00:00,22/8/2000,*,*,Hidrelétrica,*,4,38351,70833307
23/08/2000 00:00:00,23/8/2000,*,*,Hidrelétrica,*,4,38987,80416644
24/08/2000 00:00:00,24/8/2000,*,*,Hidrelétrica,*,4,39563,63333309
25/08/2000 00:00:00,25/8/2000,*,*,Hidrelétrica,*,4,39765,19999973
26/08/2000 00:00:00,26/8/2000,*,*,Hidrelétrica,*,4,36559,04583308
27/08/2000 00:00:00,27/8/2000,*,*,Hidrelétrica,*,4,32003,1374997
28/08/2000 00:00:00,28/8/2000,*,*,Hidrelétrica,*,4,38754,38749973
29/08/2000 00:00:00,29/8/2000,*,*,Hidrelétrica,*,4,38487,92499974
30/08/2000 00:00:00,30/8/2000,*,*,Hidrelétrica,*,4,38334,35833311
31/08/2000 00:00:00,31/8/2000,*,*,Hidrelétrica,*,4,38929,28333311
01/09/2000 00:00:00,1/9/2000,*,*,Hidrelétrica,*,4,38642,45749978
02/09/2000 00:00:00,2/9/2000,*,*,Hidrelétrica,*,4,35910,07916643
03/09/2000 00:00:00,3/9/2000,*,*,Hidrelétrica,*,4,31585,02458307
04/09/2000 00:00:00,4/9/2000,*,*,Hidrelétrica,*,4,37664,49999972
05/09/2000 00:00:00,5/9/2000,*,*,Hidrelétrica,*,4,38934,79166638
06/09/2000 00:00:00,6/9/2000,*,*,Hidrelétrica,*,4,39004,97583307
07/09/2000 00:00:00,7/9/2000,*,*,Hidrelétrica,*,4,33723,87083312
08/09/2000 00:00:00,8/9/2000,*,*,Hidrelétrica,*,4,36453,05833307
09/09/2000 00:00:00,9/9/2000,*,*,Hidrelétrica,*,4,34369,85416647
10/09/2000 00:00:00,10/9/2000,*,*,Hidrelétrica,*,4,31976,08749974
11/09/2000 00:00:00,11/9/2000,*,*,Hidrelétrica,*,4,38882,20833311
12/09/2000 00:00:00,12/9/2000,*,*,Hidrelétrica,*,4,40029,70833311
13/09/2000 00:00:00,13/9/2000,*,*,Hidrelétrica,*,4,40974,44166643
14/09/2000 00:00:00,14/9/2000,*,*,Hidrelétrica,*,4,40015,12916643
15/09/2000 00:00:00,15/9/2000,*,*,Hidrelétrica,*,4,40482,52499977
16/09/2000 00:00:00,16/9/2000,*,*,Hidrelétrica,*,4,37770,75416639
17/09/2000 00:00:00,17/9/2000,*,*,Hidrelétrica,*,4,32972,59166638
18/09/2000 00:00:00,18/9/2000,*,*,Hidrelétrica,*,4,38924,10416638
19/09/2000 00:00:00,19/9/2000,*,*,Hidrelétrica,*,4,41384,05374974
20/09/2000 00:00:00,20/9/2000,*,*,Hidrelétrica,*,4,41466,36749974
21/09/2000 00:00:00,21/9/2000,*,*,Hidrelétrica,*,4,42148,76624974
22/09/2000 00:00:00,22/9/2000,*,*,Hidrelétrica,*,4,41934,45958309
23/09/2000 00:00:00,23/9/2000,*,*,Hidrelétrica,*,4,38681,64583304
24/09/2000 00:00:00,24/9/2000,*,*,Hidrelétrica,*,4,34535,12083308
