Data Escala de Tempo 1 GE Simp 4,Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
08/01/2020 09:00:00,8/1/2020 9:00,*,*,Hidrelétrica,*,5,59219,28600024
08/01/2020 10:00:00,8/1/2020 10:00,*,*,Hidrelétrica,*,5,61002,33100233
08/01/2020 11:00:00,8/1/2020 11:00,*,*,Hidrelétrica,*,5,60881,12300148
08/01/2020 12:00:00,8/1/2020 12:00,*,*,Hidrelétrica,*,5,59444,58100296
08/01/2020 13:00:00,8/1/2020 13:00,*,*,Hidrelétrica,*,5,61830,81700215
08/01/2020 14:00:00,8/1/2020 14:00,*,*,Hidrelétrica,*,5,63987,29500863
08/01/2020 15:00:00,8/1/2020 15:00,*,*,Hidrelétrica,*,5,63924,31199896
08/01/2020 16:00:00,8/1/2020 16:00,*,*,Hidrelétrica,*,5,63024,84299665
08/01/2020 17:00:00,8/1/2020 17:00,*,*,Hidrelétrica,*,5,58400,78400271
08/01/2020 18:00:00,8/1/2020 18:00,*,*,Hidrelétrica,*,5,56426,99999655
08/01/2020 19:00:00,8/1/2020 19:00,*,*,Hidrelétrica,*,5,58912,26400601
08/01/2020 20:00:00,8/1/2020 20:00,*,*,Hidrelétrica,*,5,59297,82200189
08/01/2020 21:00:00,8/1/2020 21:00,*,*,Hidrelétrica,*,5,60126,66400881
08/01/2020 22:00:00,8/1/2020 22:00,*,*,Hidrelétrica,*,5,58790,26000014
08/01/2020 23:00:00,8/1/2020 23:00,*,*,Hidrelétrica,*,5,55185,30900651
09/01/2020 00:00:00,9/1/2020 0:00,*,*,Hidrelétrica,*,5,50878,68101005
09/01/2020 01:00:00,9/1/2020 1:00,*,*,Hidrelétrica,*,5,48333,39600352
09/01/2020 02:00:00,9/1/2020 2:00,*,*,Hidrelétrica,*,5,46524,49700592
09/01/2020 03:00:00,9/1/2020 3:00,*,*,Hidrelétrica,*,5,45689,22699896
09/01/2020 04:00:00,9/1/2020 4:00,*,*,Hidrelétrica,*,5,45370,74900074
09/01/2020 05:00:00,9/1/2020 5:00,*,*,Hidrelétrica,*,5,44690,09499918
09/01/2020 06:00:00,9/1/2020 6:00,*,*,Hidrelétrica,*,5,45196,33400194
09/01/2020 07:00:00,9/1/2020 7:00,*,*,Hidrelétrica,*,5,50594,02300308
09/01/2020 08:00:00,9/1/2020 8:00,*,*,Hidrelétrica,*,5,56521,60000226
09/01/2020 09:00:00,9/1/2020 9:00,*,*,Hidrelétrica,*,5,60528,0269983
09/01/2020 10:00:00,9/1/2020 10:00,*,*,Hidrelétrica,*,5,62894,85900788
09/01/2020 11:00:00,9/1/2020 11:00,*,*,Hidrelétrica,*,5,62839,1390067
09/01/2020 12:00:00,9/1/2020 12:00,*,*,Hidrelétrica,*,5,61598,42300629
09/01/2020 13:00:00,9/1/2020 13:00,*,*,Hidrelétrica,*,5,64310,0430046
09/01/2020 14:00:00,9/1/2020 14:00,*,*,Hidrelétrica,*,5,66267,49499856
09/01/2020 15:00:00,9/1/2020 15:00,*,*,Hidrelétrica,*,5,65809,40700808
09/01/2020 16:00:00,9/1/2020 16:00,*,*,Hidrelétrica,*,5,64726,73499989
09/01/2020 17:00:00,9/1/2020 17:00,*,*,Hidrelétrica,*,5,59659,53200402
09/01/2020 18:00:00,9/1/2020 18:00,*,*,Hidrelétrica,*,5,56784,29098871
09/01/2020 19:00:00,9/1/2020 19:00,*,*,Hidrelétrica,*,5,60193,94099896
09/01/2020 20:00:00,9/1/2020 20:00,*,*,Hidrelétrica,*,5,60656,70799567
09/01/2020 21:00:00,9/1/2020 21:00,*,*,Hidrelétrica,*,5,61409,20000223
09/01/2020 22:00:00,9/1/2020 22:00,*,*,Hidrelétrica,*,5,59564,61399807
09/01/2020 23:00:00,9/1/2020 23:00,*,*,Hidrelétrica,*,5,56750,08300096
10/01/2020 00:00:00,10/1/2020 0:00,*,*,Hidrelétrica,*,5,52963,78400245
10/01/2020 01:00:00,10/1/2020 1:00,*,*,Hidrelétrica,*,5,49305,94700373
10/01/2020 02:00:00,10/1/2020 2:00,*,*,Hidrelétrica,*,5,46829,90700107
