Data Escala de Tempo 1 GE Simp 4,Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
,,*,*,Solar,*,5,7681641,948
08/01/2020 04:00:00,8/1/2020 4:00,*,*,Solar,*,5,0
08/01/2020 05:00:00,8/1/2020 5:00,*,*,Solar,*,5,6,538
08/01/2020 06:00:00,8/1/2020 6:00,*,*,Solar,*,5,227,436
08/01/2020 07:00:00,8/1/2020 7:00,*,*,Solar,*,5,695,554
08/01/2020 08:00:00,8/1/2020 8:00,*,*,Solar,*,5,1011,498
08/01/2020 09:00:00,8/1/2020 9:00,*,*,Solar,*,5,1147,404
08/01/2020 10:00:00,8/1/2020 10:00,*,*,Solar,*,5,1279,788
08/01/2020 11:00:00,8/1/2020 11:00,*,*,Solar,*,5,1317,149
08/01/2020 12:00:00,8/1/2020 12:00,*,*,Solar,*,5,1293,455
08/01/2020 13:00:00,8/1/2020 13:00,*,*,Solar,*,5,1245,617
08/01/2020 14:00:00,8/1/2020 14:00,*,*,Solar,*,5,1195,432
08/01/2020 15:00:00,8/1/2020 15:00,*,*,Solar,*,5,1141,541
08/01/2020 16:00:00,8/1/2020 16:00,*,*,Solar,*,5,568,937
08/01/2020 17:00:00,8/1/2020 17:00,*,*,Solar,*,5,230,132
08/01/2020 18:00:00,8/1/2020 18:00,*,*,Solar,*,5,17,303
08/01/2020 19:00:00,8/1/2020 19:00,*,*,Solar,*,5,0,001
08/01/2020 20:00:00,8/1/2020 20:00,*,*,Solar,*,5,0,002
08/01/2020 21:00:00,8/1/2020 21:00,*,*,Solar,*,5,0,001
08/01/2020 22:00:00,8/1/2020 22:00,*,*,Solar,*,5,0
08/01/2020 23:00:00,8/1/2020 23:00,*,*,Solar,*,5,0
09/01/2020 00:00:00,9/1/2020 0:00,*,*,Solar,*,5,0
09/01/2020 01:00:00,9/1/2020 1:00,*,*,Solar,*,5,0,001
09/01/2020 02:00:00,9/1/2020 2:00,*,*,Solar,*,5,0
09/01/2020 03:00:00,9/1/2020 3:00,*,*,Solar,*,5,0
09/01/2020 04:00:00,9/1/2020 4:00,*,*,Solar,*,5,0
09/01/2020 05:00:00,9/1/2020 5:00,*,*,Solar,*,5,4,835
09/01/2020 06:00:00,9/1/2020 6:00,*,*,Solar,*,5,196,855
09/01/2020 07:00:00,9/1/2020 7:00,*,*,Solar,*,5,695,655
09/01/2020 08:00:00,9/1/2020 8:00,*,*,Solar,*,5,1091,509
09/01/2020 09:00:00,9/1/2020 9:00,*,*,Solar,*,5,1310,063
09/01/2020 10:00:00,9/1/2020 10:00,*,*,Solar,*,5,1335,137
09/01/2020 11:00:00,9/1/2020 11:00,*,*,Solar,*,5,1393,153
09/01/2020 12:00:00,9/1/2020 12:00,*,*,Solar,*,5,1298,125
09/01/2020 13:00:00,9/1/2020 13:00,*,*,Solar,*,5,1327,952
09/01/2020 14:00:00,9/1/2020 14:00,*,*,Solar,*,5,1153,615
09/01/2020 15:00:00,9/1/2020 15:00,*,*,Solar,*,5,1069,715
09/01/2020 16:00:00,9/1/2020 16:00,*,*,Solar,*,5,604,622
09/01/2020 17:00:00,9/1/2020 17:00,*,*,Solar,*,5,213,296
09/01/2020 18:00:00,9/1/2020 18:00,*,*,Solar,*,5,13,02
09/01/2020 19:00:00,9/1/2020 19:00,*,*,Solar,*,5,0
09/01/2020 20:00:00,9/1/2020 20:00,*,*,Solar,*,5,0
09/01/2020 21:00:00,9/1/2020 21:00,*,*,Solar,*,5,0,003
09/01/2020 22:00:00,9/1/2020 22:00,*,*,Solar,*,5,0,003
09/01/2020 23:00:00,9/1/2020 23:00,*,*,Solar,*,5,0
10/01/2020 00:00:00,10/1/2020 0:00,*,*,Solar,*,5,0
10/01/2020 01:00:00,10/1/2020 1:00,*,*,Solar,*,5,0
10/01/2020 02:00:00,10/1/2020 2:00,*,*,Solar,*,5,0
10/01/2020 03:00:00,10/1/2020 3:00,*,*,Solar,*,5,0
10/01/2020 04:00:00,10/1/2020 4:00,*,*,Solar,*,5,0
10/01/2020 05:00:00,10/1/2020 5:00,*,*,Solar,*,5,6,615
10/01/2020 06:00:00,10/1/2020 6:00,*,*,Solar,*,5,295,862
10/01/2020 07:00:00,10/1/2020 7:00,*,*,Solar,*,5,957,158
10/01/2020 08:00:00,10/1/2020 8:00,*,*,Solar,*,5,1231,045
10/01/2020 09:00:00,10/1/2020 9:00,*,*,Solar,*,5,1326,574
10/01/2020 10:00:00,10/1/2020 10:00,*,*,Solar,*,5,1566,944
10/01/2020 11:00:00,10/1/2020 11:00,*,*,Solar,*,5,1541,315
10/01/2020 12:00:00,10/1/2020 12:00,*,*,Solar,*,5,1529,773
10/01/2020 13:00:00,10/1/2020 13:00,*,*,Solar,*,5,1486,254
10/01/2020 14:00:00,10/1/2020 14:00,*,*,Solar,*,5,1396,137
10/01/2020 15:00:00,10/1/2020 15:00,*,*,Solar,*,5,1369,742
10/01/2020 16:00:00,10/1/2020 16:00,*,*,Solar,*,5,1234,305
10/01/2020 17:00:00,10/1/2020 17:00,*,*,Solar,*,5,594,774
10/01/2020 18:00:00,10/1/2020 18:00,*,*,Solar,*,5,44,126
10/01/2020 19:00:00,10/1/2020 19:00,*,*,Solar,*,5,0,22
10/01/2020 20:00:00,10/1/2020 20:00,*,*,Solar,*,5,0
10/01/2020 21:00:00,10/1/2020 21:00,*,*,Solar,*,5,0
10/01/2020 22:00:00,10/1/2020 22:00,*,*,Solar,*,5,0
10/01/2020 23:00:00,10/1/2020 23:00,*,*,Solar,*,5,0
11/01/2020 00:00:00,11/1/2020 0:00,*,*,Solar,*,5,0
11/01/2020 01:00:00,11/1/2020 1:00,*,*,Solar,*,5,0
11/01/2020 02:00:00,11/1/2020 2:00,*,*,Solar,*,5,0
11/01/2020 03:00:00,11/1/2020 3:00,*,*,Solar,*,5,0
11/01/2020 04:00:00,11/1/2020 4:00,*,*,Solar,*,5,0
11/01/2020 05:00:00,11/1/2020 5:00,*,*,Solar,*,5,11,55
11/01/2020 06:00:00,11/1/2020 6:00,*,*,Solar,*,5,459,795
11/01/2020 07:00:00,11/1/2020 7:00,*,*,Solar,*,5,1171,427
11/01/2020 08:00:00,11/1/2020 8:00,*,*,Solar,*,5,1455,512
11/01/2020 09:00:00,11/1/2020 9:00,*,*,Solar,*,5,1599,813
11/01/2020 10:00:00,11/1/2020 10:00,*,*,Solar,*,5,1621,33
11/01/2020 11:00:00,11/1/2020 11:00,*,*,Solar,*,5,1702,928
11/01/2020 12:00:00,11/1/2020 12:00,*,*,Solar,*,5,1640,426
11/01/2020 13:00:00,11/1/2020 13:00,*,*,Solar,*,5,1560,397
11/01/2020 14:00:00,11/1/2020 14:00,*,*,Solar,*,5,1606,953
11/01/2020 15:00:00,11/1/2020 15:00,*,*,Solar,*,5,1517,048
11/01/2020 16:00:00,11/1/2020 16:00,*,*,Solar,*,5,1192,7
11/01/2020 17:00:00,11/1/2020 17:00,*,*,Solar,*,5,535,781
11/01/2020 18:00:00,11/1/2020 18:00,*,*,Solar,*,5,52,033
11/01/2020 19:00:00,11/1/2020 19:00,*,*,Solar,*,5,0,033
11/01/2020 20:00:00,11/1/2020 20:00,*,*,Solar,*,5,0
11/01/2020 21:00:00,11/1/2020 21:00,*,*,Solar,*,5,0
11/01/2020 22:00:00,11/1/2020 22:00,*,*,Solar,*,5,0
11/01/2020 23:00:00,11/1/2020 23:00,*,*,Solar,*,5,0
12/01/2020 00:00:00,12/1/2020 0:00,*,*,Solar,*,5,0
12/01/2020 01:00:00,12/1/2020 1:00,*,*,Solar,*,5,0
12/01/2020 02:00:00,12/1/2020 2:00,*,*,Solar,*,5,0
12/01/2020 03:00:00,12/1/2020 3:00,*,*,Solar,*,5,0
12/01/2020 04:00:00,12/1/2020 4:00,*,*,Solar,*,5,0
12/01/2020 05:00:00,12/1/2020 5:00,*,*,Solar,*,5,11,973
12/01/2020 06:00:00,12/1/2020 6:00,*,*,Solar,*,5,505,256
12/01/2020 07:00:00,12/1/2020 7:00,*,*,Solar,*,5,1246,351
12/01/2020 08:00:00,12/1/2020 8:00,*,*,Solar,*,5,1491,993
12/01/2020 09:00:00,12/1/2020 9:00,*,*,Solar,*,5,1627,306
12/01/2020 10:00:00,12/1/2020 10:00,*,*,Solar,*,5,1726,485
12/01/2020 11:00:00,12/1/2020 11:00,*,*,Solar,*,5,1685,834
12/01/2020 12:00:00,12/1/2020 12:00,*,*,Solar,*,5,1672,405
12/01/2020 13:00:00,12/1/2020 13:00,*,*,Solar,*,5,1657,178
12/01/2020 14:00:00,12/1/2020 14:00,*,*,Solar,*,5,1506,682
12/01/2020 15:00:00,12/1/2020 15:00,*,*,Solar,*,5,1291,752
12/01/2020 16:00:00,12/1/2020 16:00,*,*,Solar,*,5,942,428
12/01/2020 17:00:00,12/1/2020 17:00,*,*,Solar,*,5,426,257
12/01/2020 18:00:00,12/1/2020 18:00,*,*,Solar,*,5,24,976
12/01/2020 19:00:00,12/1/2020 19:00,*,*,Solar,*,5,0
12/01/2020 20:00:00,12/1/2020 20:00,*,*,Solar,*,5,0
12/01/2020 21:00:00,12/1/2020 21:00,*,*,Solar,*,5,0
12/01/2020 22:00:00,12/1/2020 22:00,*,*,Solar,*,5,0
12/01/2020 23:00:00,12/1/2020 23:00,*,*,Solar,*,5,0
13/01/2020 00:00:00,13/1/2020 0:00,*,*,Solar,*,5,0
13/01/2020 01:00:00,13/1/2020 1:00,*,*,Solar,*,5,0
13/01/2020 02:00:00,13/1/2020 2:00,*,*,Solar,*,5,0
13/01/2020 03:00:00,13/1/2020 3:00,*,*,Solar,*,5,0
13/01/2020 04:00:00,13/1/2020 4:00,*,*,Solar,*,5,0
13/01/2020 05:00:00,13/1/2020 5:00,*,*,Solar,*,5,11,576
13/01/2020 06:00:00,13/1/2020 6:00,*,*,Solar,*,5,515,489
13/01/2020 07:00:00,13/1/2020 7:00,*,*,Solar,*,5,1243,477
13/01/2020 08:00:00,13/1/2020 8:00,*,*,Solar,*,5,1426,719
13/01/2020 09:00:00,13/1/2020 9:00,*,*,Solar,*,5,1606,513
13/01/2020 10:00:00,13/1/2020 10:00,*,*,Solar,*,5,1636,699
13/01/2020 11:00:00,13/1/2020 11:00,*,*,Solar,*,5,1659,344
13/01/2020 12:00:00,13/1/2020 12:00,*,*,Solar,*,5,1574,258
13/01/2020 13:00:00,13/1/2020 13:00,*,*,Solar,*,5,1574,387
13/01/2020 14:00:00,13/1/2020 14:00,*,*,Solar,*,5,1583,837
13/01/2020 15:00:00,13/1/2020 15:00,*,*,Solar,*,5,1494,924
13/01/2020 16:00:00,13/1/2020 16:00,*,*,Solar,*,5,1205,726
13/01/2020 17:00:00,13/1/2020 17:00,*,*,Solar,*,5,505,011
13/01/2020 18:00:00,13/1/2020 18:00,*,*,Solar,*,5,32,914
13/01/2020 19:00:00,13/1/2020 19:00,*,*,Solar,*,5,0,054
13/01/2020 20:00:00,13/1/2020 20:00,*,*,Solar,*,5,0
13/01/2020 21:00:00,13/1/2020 21:00,*,*,Solar,*,5,0,001
13/01/2020 22:00:00,13/1/2020 22:00,*,*,Solar,*,5,0,001
13/01/2020 23:00:00,13/1/2020 23:00,*,*,Solar,*,5,0,001
