Data Escala de Tempo 1 GE Simp 4,Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
07/01/2020 07:00:00,7/1/2020 7:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2002,598
07/01/2020 08:00:00,7/1/2020 8:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2002,458
07/01/2020 09:00:00,7/1/2020 9:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2002,33
07/01/2020 10:00:00,7/1/2020 10:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2002,463
07/01/2020 11:00:00,7/1/2020 11:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2002,631
07/01/2020 12:00:00,7/1/2020 12:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2002,425
07/01/2020 13:00:00,7/1/2020 13:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2002,323
07/01/2020 14:00:00,7/1/2020 14:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2002,056
07/01/2020 15:00:00,7/1/2020 15:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2001,22
07/01/2020 16:00:00,7/1/2020 16:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2000,94
07/01/2020 17:00:00,7/1/2020 17:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,2000,159
07/01/2020 18:00:00,7/1/2020 18:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1999,939
07/01/2020 19:00:00,7/1/2020 19:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1999,512
07/01/2020 20:00:00,7/1/2020 20:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,794
07/01/2020 21:00:00,7/1/2020 21:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,222
07/01/2020 22:00:00,7/1/2020 22:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,267
07/01/2020 23:00:00,7/1/2020 23:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,23
08/01/2020 00:00:00,8/1/2020 0:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,318
08/01/2020 01:00:00,8/1/2020 1:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,047
08/01/2020 02:00:00,8/1/2020 2:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,207
08/01/2020 03:00:00,8/1/2020 3:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,168
08/01/2020 04:00:00,8/1/2020 4:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,468
08/01/2020 05:00:00,8/1/2020 5:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,467
08/01/2020 06:00:00,8/1/2020 6:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,026
08/01/2020 07:00:00,8/1/2020 7:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,108
08/01/2020 08:00:00,8/1/2020 8:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1997,962
08/01/2020 09:00:00,8/1/2020 9:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,434
08/01/2020 10:00:00,8/1/2020 10:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,367
08/01/2020 11:00:00,8/1/2020 11:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,532
08/01/2020 12:00:00,8/1/2020 12:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,56
08/01/2020 13:00:00,8/1/2020 13:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,493
08/01/2020 14:00:00,8/1/2020 14:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,871
08/01/2020 15:00:00,8/1/2020 15:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,15
08/01/2020 16:00:00,8/1/2020 16:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1993,55
08/01/2020 17:00:00,8/1/2020 17:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1998,25
08/01/2020 18:00:00,8/1/2020 18:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1997,024
08/01/2020 19:00:00,8/1/2020 19:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1995,378
08/01/2020 20:00:00,8/1/2020 20:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1994,308
08/01/2020 21:00:00,8/1/2020 21:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1994,489
08/01/2020 22:00:00,8/1/2020 22:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1995,779
08/01/2020 23:00:00,8/1/2020 23:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,146
09/01/2020 00:00:00,9/1/2020 0:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,142
09/01/2020 01:00:00,9/1/2020 1:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1995,937
09/01/2020 02:00:00,9/1/2020 2:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,129
09/01/2020 03:00:00,9/1/2020 3:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,21
09/01/2020 04:00:00,9/1/2020 4:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,224
09/01/2020 05:00:00,9/1/2020 5:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,141
09/01/2020 06:00:00,9/1/2020 6:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,1
09/01/2020 07:00:00,9/1/2020 7:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,254
09/01/2020 08:00:00,9/1/2020 8:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,333
09/01/2020 09:00:00,9/1/2020 9:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,284
09/01/2020 10:00:00,9/1/2020 10:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,136
09/01/2020 11:00:00,9/1/2020 11:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,325
09/01/2020 12:00:00,9/1/2020 12:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,169
09/01/2020 13:00:00,9/1/2020 13:00,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,5,1996,029
